Date,Close,High,Low,Open,Volume,RSI,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,Vol_Avg,Volume_Status,Daily_Change,Next_Day_Change,Label_Text,Label_Num
2026-02-06T00:00:00.000,238,264,236,256,135797500,35.782446078652505,-29.269795096038877,-2.619405704186754,-26.650389391852123,164575257.14285713,NORMAL,-22,18,NAIK,1
2026-02-05T00:00:00.000,260,272,244,248,134461700,39.892862249416375,-29.015665753769838,-3.0201277879644053,-25.995537965805433,158628028.57142857,NORMAL,14,-22,TURUN,-1
2026-02-04T00:00:00.000,246,260,236,258,122157700,35.515723936973984,-30.509258255037082,-5.268752236222753,-25.24050601881433,154420128.57142857,NORMAL,-6,14,NAIK,1
2026-02-03T00:00:00.000,252,252,200,206,166362200,36.57569834686345,-30.54639983658126,-6.623081876822621,-23.923317959758638,150486492.85714287,NORMAL,38,-6,TURUN,-1
2026-02-02T00:00:00.000,214,252,214,250,241627500,23.073731462155727,-30.76040382122011,-8.492856330667127,-22.26754749055298,146207792.85714287,HIGH,-36,38,NAIK,1
2026-01-30T00:00:00.000,250,256,230,244,119936400,28.390512840447816,-26.7170357605778,-6.5727023526916035,-20.144333407886197,138009428.57142857,NORMAL,8,-36,TURUN,-1
2026-01-29T00:00:00.000,242,262,222,256,463901600,24.815634118047093,-24.8330709157496,-6.331913096036306,-18.501157819713296,136843164.2857143,HIGH,-18,8,NAIK,1
2026-01-28T00:00:00.000,260,300,260,300,261165200,27.705328310891318,-21.25269293684886,-4.334513391144643,-16.918179545704216,113695357.14285715,HIGH,-44,-18,TURUN,-1
2026-01-27T00:00:00.000,304,308,284,286,106050700,37.65923264233464,-18.206425873788703,-2.3718746758706466,-15.834551197918056,112945985.71428572,NORMAL,18,-44,TURUN,-1
2026-01-26T00:00:00.000,286,306,282,304,189436900,27.80632382357198,-18.53346062786403,-3.291878098913637,-15.241582528950394,119202821.42857143,HIGH,-16,18,NAIK,1
2026-01-23T00:00:00.000,302,308,296,306,91179600,31.977953859368455,-16.84857101393311,-2.4299580097111253,-14.418613004221985,110441878.57142857,NORMAL,-2,-16,TURUN,-1
2026-01-22T00:00:00.000,304,320,304,316,110590100,32.54467242964082,-16.082059964676773,-2.2709364628825686,-13.811123501794205,110419357.14285715,NORMAL,-10,-2,TURUN,-1
2026-01-21T00:00:00.000,314,320,306,320,102392300,35.46258652350694,-15.073428625957888,-1.830039239884325,-13.243389386073563,111505142.85714285,NORMAL,-8,-10,TURUN,-1
2026-01-20T00:00:00.000,322,330,318,322,58994200,37.993062401122415,-14.584980209979165,-1.7991006338766837,-12.78587957610248,109036114.28571428,LOW,0,-8,TURUN,-1
2026-01-19T00:00:00.000,322,332,320,332,52536300,37.993062401122415,-14.563942701439316,-2.2278382838060082,-12.336104417633308,112094400,LOW,-8,0,TETAP,0
2026-01-15T00:00:00.000,330,332,318,328,75551100,40.4838960715642,-14.325252023973064,-2.5461071772912582,-11.779144846681806,126489071.42857143,LOW,6,-8,TURUN,-1
2026-01-14T00:00:00.000,324,326,316,318,67086800,37.63650270503571,-14.626774075294634,-3.4841560229356414,-11.142618052358992,144107514.2857143,LOW,6,6,NAIK,1
2026-01-13T00:00:00.000,318,330,314,326,106460400,34.737196968343305,-14.187963688795378,-3.9163846421702964,-10.271579046625082,165351564.2857143,LOW,-8,6,NAIK,1
2026-01-12T00:00:00.000,326,342,320,338,126850400,36.858772375190526,-12.810602596372007,-3.5181197102895005,-9.292482886082507,171350285.7142857,NORMAL,-12,-8,TURUN,-1
2026-01-09T00:00:00.000,338,344,332,342,103608700,40.285840226033926,-11.680798400640754,-3.2678454421306213,-8.412952958510132,180319114.2857143,LOW,-2,-12,TURUN,-1
2026-01-08T00:00:00.000,340,360,340,352,139832300,40.87399687380023,-11.290673068625381,-3.6946814706479056,-7.595991597977475,185940857.14285713,NORMAL,-10,-2,TURUN,-1
2026-01-07T00:00:00.000,350,372,348,358,250674000,43.846048616664376,-10.8321396729458,-4.159818442630302,-6.672321230315498,190926935.7142857,NORMAL,-4,-10,TURUN,-1
2026-01-06T00:00:00.000,354,354,334,340,193646400,45.063090544438104,-11.107507743580982,-5.475141123923059,-5.6323666196579225,191142542.85714287,NORMAL,14,-4,TURUN,-1
2026-01-05T00:00:00.000,340,348,336,346,66783700,39.615783222177264,-11.704686513830495,-7.441105175153338,-4.263581338677157,229764578.57142857,LOW,-6,14,NAIK,1
2026-01-02T00:00:00.000,346,348,338,342,90864300,41.24323803790335,-10.871199249475183,-8.467894204586361,-2.403305044888822,238147507.14285713,LOW,8,-6,TURUN,-1
2025-12-30T00:00:00.000,338,340,330,340,125791100,38.09459585364194,-10.26014897025101,-9.973817476508778,-0.2863314937422319,241071757.14285713,LOW,0,8,NAIK,1
2025-12-29T00:00:00.000,338,340,330,332,67825900,38.09459585364195,-8.516442628837638,-10.7235655042226,2.2071228753849628,239946757.14285713,LOW,6,0,TETAP,0
2025-12-24T00:00:00.000,332,342,328,334,101810200,35.87229395713272,-6.1669637330141995,-11.054977984454812,4.888014251440613,243964378.57142857,LOW,2,6,NAIK,1
2025-12-23T00:00:00.000,330,354,330,340,254061700,35.1517393697303,-2.4675639244101717,-10.119322671964488,7.651758747554316,244396678.57142857,NORMAL,-10,2,NAIK,1
2025-12-22T00:00:00.000,340,360,326,358,322209300,37.08647702268663,2.4937436701994216,-7.687845745346015,10.181589415545437,240507000,NORMAL,-12,-10,TURUN,-1
2025-12-19T00:00:00.000,352,398,350,398,364503500,39.50959407941837,7.771721819389086,-4.3318290324928554,12.103550851881941,236661850,HIGH,-42,-12,TURUN,-1
2025-12-18T00:00:00.000,394,426,384,412,190442500,50.161044393225055,13.173479794254717,-0.013028315750435837,13.186508110005153,214146907.14285713,NORMAL,-16,-42,TURUN,-1
2025-12-17T00:00:00.000,410,448,410,448,252414000,55.448974489694756,15.600109357893928,2.410344168951168,13.18976518894276,203715121.42857143,NORMAL,-32,-16,TURUN,-1
2025-12-16T00:00:00.000,442,446,428,434,182313100,68.94737011556057,16.841369501187728,4.254190354482761,12.587179146704967,194854114.2857143,NORMAL,14,-32,TURUN,-1
2025-12-15T00:00:00.000,428,448,410,428,209637400,65.53932105514676,14.922521618610972,3.3988900605266945,11.523631558084277,190262864.2857143,NORMAL,0,14,NAIK,1
2025-12-12T00:00:00.000,428,442,416,436,253692500,65.53932105514676,13.681773643124018,3.0078646001714144,10.673909042952603,196332392.85714287,NORMAL,2,0,TETAP,0
2025-12-11T00:00:00.000,426,454,398,400,734354900,65.06706766207742,11.899120428693436,1.977177535783687,9.92194289290975,186299092.85714287,HIGH,28,2,NAIK,1
2025-12-10T00:00:00.000,398,398,376,382,184144700,57.49457263778367,9.654364937857451,0.2267164288936243,9.427648508963827,154621607.14285713,NORMAL,18,28,NAIK,1
2025-12-09T00:00:00.000,380,390,378,388,131803800,51.17686696148321,9.499722621367084,0.1287532196266632,9.370969401740421,145804842.85714287,NORMAL,-8,18,NAIK,1
2025-12-08T00:00:00.000,388,408,384,406,110041100,54.521230253615755,10.996892281099406,1.6581111842656515,9.338781096833754,140085557.14285713,NORMAL,-12,-8,TURUN,-1
2025-12-05T00:00:00.000,400,414,398,402,124072600,59.980802269583705,11.933324940887303,3.009071640119963,8.92425330076734,151192585.7142857,NORMAL,-4,-12,TURUN,-1
2025-12-04T00:00:00.000,404,412,394,406,107862400,61.89935225345835,11.733159718421803,3.561174327684455,8.171985390737348,153441450,NORMAL,-2,-4,TURUN,-1
2025-12-03T00:00:00.000,406,416,396,406,199606200,62.832456592243695,10.89973923857059,3.6180474297543563,7.281691808816233,154322900,NORMAL,2,-2,TURUN,-1
2025-12-02T00:00:00.000,404,406,376,376,268377200,62.30480726432833,9.473813618999543,3.0966336676218997,6.377179951377643,146458557.14285713,HIGH,28,2,NAIK,1
2025-12-01T00:00:00.000,376,388,376,386,49294300,53.77349246183079,7.719649448288806,2.1166279138166377,5.603021534472168,135853207.14285713,LOW,-10,28,NAIK,1
2025-11-28T00:00:00.000,386,390,380,388,44397500,58.1370453140131,8.219321369333784,3.145456813315776,5.073864556018008,139210064.2857143,LOW,-2,-10,TURUN,-1
2025-11-27T00:00:00.000,388,392,380,382,128359900,59.026584247827856,7.719348855913722,3.431848503224658,4.287500352689064,145404350,NORMAL,8,-2,TURUN,-1
2025-11-26T00:00:00.000,380,392,378,390,118035600,56.55770364717822,6.765284319062459,3.3357460921795603,3.429538226882899,159400157.14285713,NORMAL,-10,8,NAIK,1
2025-11-25T00:00:00.000,390,408,386,392,294610800,60.81078674925029,6.263692356476724,3.6680906526387154,2.595601703838009,155184285.7142857,HIGH,8,-10,TURUN,-1
2025-11-24T00:00:00.000,382,386,376,382,113226300,58.492065584819485,4.514188544500371,2.835609503822041,1.67857904067833,138195214.2857143,NORMAL,2,8,NAIK,1
2025-11-21T00:00:00.000,380,386,362,364,290870100,57.91400291096141,3.030070027476029,2.060393362753209,0.9696766647228197,138272600,HIGH,20,2,NAIK,1
2025-11-20T00:00:00.000,360,372,356,370,60710000,51.663179960585715,1.295357738074415,0.8407794140398978,0.45457832403451726,128868871.42857143,LOW,-8,20,NAIK,1
2025-11-19T00:00:00.000,368,368,360,366,51733800,54.67966172579943,1.0987561215935102,0.8543726510689673,0.24438347052454285,129099028.57142857,LOW,7,-8,TURUN,-1
2025-11-18T00:00:00.000,361,370.7567567567568,355.145945945946,359.0486486486487,265539500,52.42259886205047,0.01729360569822802,-0.013496702059072944,0.030790307757300964,131095821.42857143,HIGH,5.854034423828125,7,NAIK,1
2025-11-17T00:00:00.000,355.1459655761719,361.0000199538011,341.48650536170373,341.48650536170373,155556700,50.508548997836265,-0.6505700943091028,-0.6847345775811721,0.034164483272069196,121706400,NORMAL,19.513519287109375,5.854034423828125,NAIK,1
2025-11-14T00:00:00.000,335.6324462890625,353.1946091762809,333.68109485714933,351.2432577443677,120202700,43.46918494597962,-0.8974970559751796,-1.102845183642542,0.2053481276673622,126537878.57142857,NORMAL,-15.610809326171875,19.513519287109375,NAIK,1
2025-11-13T00:00:00.000,351.2432556152344,361.00001271565753,343.43784993489584,359.0486612955729,89505400,48.60473481834398,0.7872199066363805,0.3061604830583829,0.48105942357799764,135289385.7142857,LOW,-7.805389404296875,-15.610809326171875,TURUN,-1
2025-11-12T00:00:00.000,359.04864501953125,370.75675300929856,355.1459423562755,360.99999635115915,119902300,51.42551040826167,1.3366166816083478,0.9320973787949459,0.40451930281340187,134958000,NORMAL,1.951324462890625,-7.805389404296875,TURUN,-1
2025-11-11T00:00:00.000,357.0973205566406,374.6594838627049,353.19461759973746,374.6594838627049,96290300,50.76216591139916,1.2236744924026652,1.0521795342879998,0.17149495811466536,141572921.42857143,LOW,-11.708099365234375,1.951324462890625,NAIK,1
2025-11-10T00:00:00.000,368.805419921875,374.6594742063492,364.9027170655589,372.7081227781911,131117500,54.942505595123095,1.2604005963304417,1.3519505217877763,-0.09154992545733465,142836228.57142857,NORMAL,-3.9027099609375,-11.708099365234375,TURUN,-1
2025-11-07T00:00:00.000,372.7081298828125,386.36759014029775,355.14596669461713,361.00002109068225,324301200,56.37961125425134,0.09684597039131404,0.5263835262955927,-0.4295375559042787,140307842.85714287,HIGH,15.610809326171875,-3.9027099609375,TURUN,-1
2025-11-06T00:00:00.000,357.0973205566406,361.0000235135438,353.19461759973746,355.14596907818907,59013400,51.68575369281779,-1.7870483441266174,-1.2259149066484405,-0.5611334374781769,130334028.57142857,LOW,1.95135498046875,15.610809326171875,NAIK,1
2025-11-05T00:00:00.000,355.1459655761719,355.1459655761719,343.43785682091345,347.34055973933295,56763800,51.07467053770809,-2.576124889168341,-2.321470178352274,-0.25465471081606667,143733871.42857143,LOW,1.95135498046875,1.95135498046875,NAIK,1
2025-11-04T00:00:00.000,353.1946105957031,362.95136779447944,343.4378533969268,359.0486649149689,114309700,50.493230399703194,-3.3471191738951234,-3.6728320076671253,0.3257128337720019,153246364.2857143,NORMAL,-5.854034423828125,1.95135498046875,NAIK,1
2025-11-03T00:00:00.000,359.04864501953125,359.04864501953125,331.7297263767408,333.6810777083687,159217900,52.222090330099405,-4.083819456769277,-5.32774029245806,1.2439208356887832,174317450,NORMAL,29.270263671875,-5.854034423828125,TURUN,-1
2025-10-31T00:00:00.000,329.77838134765625,343.43784093010356,329.77838134765625,341.4864895611825,63932200,43.19124007746683,-5.5607630397835806,-8.136618948586879,2.575855908803298,180754485.7142857,LOW,-9.75677490234375,29.270263671875,NAIK,1
2025-10-30T00:00:00.000,339.53515625,339.53515625,327.8270474137931,337.58380477729884,79688900,45.87518954692303,-4.384751267661386,-8.994761913611404,4.610010645950018,189957821.42857143,LOW,1.95135498046875,-9.75677490234375,TURUN,-1
2025-10-29T00:00:00.000,337.58380126953125,339.5351527219563,321.97298965013096,323.924341102556,134087600,45.243270457297406,-3.8133714864979424,-10.67207261085081,6.8587011243528675,200584592.85714287,LOW,15.610809326171875,1.95135498046875,NAIK,1
2025-10-28T00:00:00.000,321.9729919433594,329.7783978086529,318.0702890107126,321.9729919433594,223197400,40.043216270421944,-2.8299324734526863,-12.356651750518257,9.52671927706557,211298307.14285713,NORMAL,5.85406494140625,15.610809326171875,NAIK,1
2025-10-27T00:00:00.000,316.1189270019531,339.53514381691264,306.36216999572,337.583792415666,242723800,37.99271268134737,0.055920197840123365,-12.559962016855012,12.615882214695135,252702400,NORMAL,-21.464874267578125,5.85406494140625,NAIK,1
2025-10-24T00:00:00.000,337.58380126953125,349.2919099840815,335.6324498171062,343.43785562680637,84866000,42.999664373784654,4.334554471264823,-11.421318247644063,15.755872718908886,286527164.28571427,LOW,-5.854034423828125,-21.464874267578125,TURUN,-1
2025-10-23T00:00:00.000,343.4378356933594,362.9513490850275,341.48648435419256,351.24324105002665,212511200,44.4843078534057,7.54708513524605,-11.064117145573853,18.611202280819903,299187807.14285713,NORMAL,-7.805419921875,-5.854034423828125,TURUN,-1
2025-10-22T00:00:00.000,351.2432556152344,364.90271555582683,347.3405527750651,359.0486612955729,113976600,46.470832126072004,10.941619530334208,-10.435612036879157,21.377231567213364,304212121.4285714,LOW,-7.805389404296875,-7.805419921875,TURUN,-1
2025-10-21T00:00:00.000,359.04864501953125,366.8540503460428,355.1459423562755,364.9026990144149,95720100,48.48119267050747,14.320395300305393,-9.66573927612776,23.98613457643315,333120471.4285714,LOW,-1.95135498046875,-7.805389404296875,TURUN,-1
2025-10-20T00:00:00.000,361,366.8540540540541,333.6810810810811,355.145945945946,184667800,48.973013999885616,17.629914612081222,-8.772654783383864,26.402569395465086,430185721.4285714,LOW,11.708099365234375,-1.95135498046875,TURUN,-1
2025-10-17T00:00:00.000,349.2919006347656,386.36757723845585,347.3405492345714,384.4162258382616,246611200,45.916217281239035,21.398946177651794,-7.196786913659256,28.59573309131105,426947842.85714287,LOW,-33.1729736328125,11.708099365234375,NAIK,1
2025-10-16T00:00:00.000,382.4648742675781,407.8324424587951,382.4648742675781,400.02703686149755,189938700,54.50698842655187,27.090441003219837,-3.3044888165060264,30.394929819725863,436405514.28571427,LOW,-17.562164306640625,-33.1729736328125,TURUN,-1
2025-10-15T00:00:00.000,400.02703857421875,403.929741389577,370.756767459032,403.929741389577,409304900,60.02814298416695,30.583203396102476,-0.6378486277498894,31.221052023852366,442065535.71428573,NORMAL,7.805419921875,-17.562164306640625,TURUN,-1
2025-10-14T00:00:00.000,392.22161865234375,415.63783469128964,372.7081052865555,413.68648335471084,249336400,58.284285636039776,32.808244071489696,1.4277298906998581,31.380514180789838,451746900,LOW,-21.464874267578125,7.805419921875,NAIK,1
2025-10-13T00:00:00.000,413.6864929199219,441.00541226369035,411.7351415382241,417.58919568331737,192778900,65.59149504502184,35.965727920898644,4.942146212783772,31.02358170811487,444383557.14285713,LOW,-21.464874267578125,-21.464874267578125,TURUN,-1
2025-10-10T00:00:00.000,435.1513671875,454.66488141115474,435.1513671875,441.00542145459644,228463700,74.23351843572603,37.28717315714135,7.499128002222424,29.78804515491893,447865471.4285714,LOW,0,-21.464874267578125,TURUN,-1
2025-10-09T00:00:00.000,435.1513671875,454.66488141115474,433.20001576513454,450.76217856642376,284079600,74.23351843572603,36.245944450961076,8.332681296597755,27.91326315436332,447970735.71428573,LOW,-13.659454345703125,0,TETAP,0
2025-10-08T00:00:00.000,448.8108215332031,460.5189299210258,407.8324421758237,446.8594701352327,802854700,80.01838469459851,34.38974425578613,8.559651425572248,25.83009283021388,446420442.85714287,HIGH,19.513519287109375,-13.659454345703125,TURUN,-1
2025-10-07T00:00:00.000,429.29730224609375,431.24865361993966,384.4162206476385,392.22162614302204,716270500,77.71466276876595,30.12956255684344,6.439382583022621,23.69017997382082,428305192.85714287,HIGH,42.929718017578125,19.513519287109375,NAIK,1
2025-10-06T00:00:00.000,386.3675842285156,398.07569284150094,384.4162327930181,394.17298997050585,262115000,70.84883037737059,26.24060442405363,4.160270095988466,22.080334328065163,399183321.4285714,LOW,-3.9027099609375,42.929718017578125,NAIK,1
2025-10-03T00:00:00.000,390.2702941894531,396.12434860229496,376.61083389282226,384.41623977661135,282851600,72.74062762116772,25.266223995641838,4.225957191573794,21.040266804068043,390211921.4285714,NORMAL,5.85406494140625,-3.9027099609375,TURUN,-1
2025-10-02T00:00:00.000,384.4162292480469,392.221634918058,362.95136365551633,388.3189320830524,518693500,71.68763676343478,23.25768470378233,3.2739071976077376,19.983777506174594,385457892.85714287,NORMAL,-1.95135498046875,5.85406494140625,NAIK,1
2025-10-01T00:00:00.000,386.3675842285156,407.8324500189887,329.77839259908654,329.77839259908654,1454633600,72.55513977915071,20.951814842333476,1.786514135560818,19.16530070677266,355169728.5714286,HIGH,58.540557861328125,-1.95135498046875,TURUN,-1
2025-09-30T00:00:00.000,327.8270263671875,341.4864857991536,325.8756750197638,337.5837831043062,139337500,58.59860528473616,17.50524931436621,-1.2134228585162425,18.718672172882453,265797042.85714287,LOW,-7.805419921875,58.540557861328125,NAIK,1
2025-09-29T00:00:00.000,335.6324462890625,361.0000149039335,333.68109485714933,351.2432577443677,379018600,62.53592692669698,18.812049759977867,-0.20997812753364542,19.022027887511513,265008214.2857143,NORMAL,-11.708099365234375,-7.805419921875,TURUN,-1
2025-09-26T00:00:00.000,347.3405456542969,357.09730255469844,337.58378875389525,339.5351401339756,269179000,68.99280950759471,19.41163884927704,0.33711642988211565,19.074522419394924,250747157.14285713,NORMAL,7.805389404296875,-11.708099365234375,TURUN,-1
2025-09-25T00:00:00.000,339.53515625,368.8054283405172,335.6324533045977,335.6324533045977,544844000,66.87559492897599,18.70248405916925,-0.2877592527551407,18.99024331192439,239684485.7142857,HIGH,3.9027099609375,7.805389404296875,NAIK,1
